V1,V2
P16581,Q06124
P27986,P09619
P09619,P27986
P62993,Q7L591
P62993,Q7L591
P24394,Q92835
P29350,P24394
P19438,Q06124
P29350,P19438
P62805,P25440
P62805,P25440
P62805,P25440
P62805,P25440
P62805,P25440
Q8N726,Q8TAQ5
P04637,Q8TAQ5
Q8TAQ5,Q8N726
Q8TAQ5,P04637
Q8TAQ5,P04637
P04637,Q8TAQ5
Q8N726,Q8TAQ5
Q8N726,Q8TAQ5
Q8N726,Q00987
Q8N726,Q8TAQ5
Q8N726,Q8TAQ5
Q8N726,Q8TAQ5
Q8N726,Q8TAQ5
P53990,Q9Y6W3
Q9Y6W3,P53990
P53990,Q9Y6W3
Q9Y6W3,P53990
Q9Y6W3,P53990
Q8WZ42,P20807
P01040,P07858
Q12841,P08571
Q12841,Q14689
P35052,Q12841
Q8WZ42,Q12841
Q14689,Q12841
Q14689,Q12841
Q12841,P08571
Q12841,P19883
Q14689,P19883
Q12841,P01137
P12644,Q12841
A4D1W7,Q12841
Q12841,Q13705
P12643,Q12841
P37173,P01137
P36894,Q12841
Q12841,P37173
A4D1W7,Q13705
P12644,P36894
P01137,Q14689
Q14689,P01137
P36894,P12643
Q12841,P01137
P12643,Q12841
Q14689,Q12841
A4D1W7,Q12841
P19883,Q14689
A4D1W7,Q14689
P12643,Q14689
P08571,Q14689
Q05823,P46940
Q05823,Q02241
Q05823,P46940
P22303,P22303
P06276,P06276
P55789,P55789
P18124,O00410
P18124,O00410
P18124,O00410
P62826,P18124
O00410,P18124
Q96B97,Q13501
Q96B97,Q13501
Q13501,Q96B97
Q96B97,Q13501
P52292,Q9UH99
P52292,P46527
Q9UH99,Q14974
Q9UH99,P52292
Q9UH99,P52292
Q9UH99,Q14974
P53618,Q9UH99
P53618,Q9UH99
Q9NPD3,Q8TF46
Q9NPD3,Q06265
Q9NPD3,Q9Y3B2
Q9NPD3,Q13868
Q9NPD3,Q01780
Q9NPD3,Q9NQT4
Q9NPD3,Q9NQT5
Q9NPD3,Q99547
Q9NPD3,Q15024
Q9NPD3,Q96B26
Q9NPD3,Q5RKV6
Q9Y2L1,Q01780
Q9Y2L1,Q96B26
Q9Y2L1,Q9NQT4
Q9Y2L1,Q9Y3B2
Q9Y2L1,Q9NPD3
Q9Y2L1,Q15024
Q9Y2L1,Q13868
Q9Y2L1,Q06265
Q8TF46,Q15024
Q8TF46,Q9NPD3
Q8TF46,Q01780
Q8TF46,O60573
Q8TF46,P08107
Q8TF46,Q06265
Q8TF46,Q9NQT4
Q8TF46,Q9Y450
Q8TF46,Q9Y3B2
Q8TF46,Q96B26
Q8TF46,Q13868
Q8TF46,Q9NQT5
Q8TF46,Q6Y7W6
Q8TF46,Q86UK7
Q8TF46,Q5RKV6
Q8TF46,Q06265
Q8TF46,Q15024
Q8TF46,Q13868
Q8TF46,Q9Y3B2
Q8TF46,Q9NPD3
Q8TF46,Q96B26
Q9Y2L1,Q9NPD3
Q9Y2L1,Q13868
Q9NQT5,Q01780
Q9NQT5,Q9Y2L1
P55072,P55072
Q13153,P60953
Q13153,P63000
P62993,Q07889
P62993,Q07889
P62993,Q07889
P62993,Q07889
Q07889,P62993
P08631,Q13444
P06239,Q13444
P08631,Q13444
Q13444,P06239
Q13444,P62993
P12931,Q13444
Q13444,P06241
P00519,Q13444
P06239,Q13444
Q96B97,P0CG48
P0CG48,Q96B97
Q96B97,P22681
Q96B97,P22681
Q13191,Q96B97
P22681,Q96B97
Q96B97,Q13191
Q96B97,Q13191
Q13191,Q96B97
P22681,Q96B97
P22681,Q96B97
Q96B97,Q13191
P00519,Q71SY5
Q71SY5,P06239
Q969V5,P63165
Q969V5,P0CG48
Q969V5,P63279
P63279,Q969V5
P27824,O94966
P13569,O94966
Q6ISU1,O94966
Q8WV41,Q8WV41
Q9Y5X1,Q8WV41
P42768,Q8WV41
P42768,Q8WV41
Q9Y5X1,P42768
Q8WV41,P42768
O94813,O94813
O94813,O94813
P29317,P29317
P29317,P20827
P20827,P29317
Q8TE68,P07766
Q8TE68,P07766
Q96B97,P0CG48
Q96B97,P0CG48
P0CG48,Q96B97
Q13191,Q96B97
P0CG48,Q96B97
Q9UQB8,Q9NZQ3
Q9NZQ3,P63000
P04637,P0CG48
P0CG48,P04637
P21980,P15531
P21980,P15531
P00519,Q4KMG0
P00519,Q4KMG0
P45973,Q7Z3K3
P45973,P51532
P45973,Q9BXL5
P45973,Q7KZ85
P45973,Q71U36
P45973,Q13263
P45973,P60709
P45973,P07437
P45973,Q5UIP0
P45973,Q13111
P45973,Q13112
P45973,O14744
P68431,P49321-1
P68431,P49321-2
P68431,Q09028
P68431,Q13111
P68431,Q13112
P68431,P62805
P68431,Q9Y294
P68431,Q9NVP2
P68431,Q8TEX9
P68431,O14929
P45973,Q13112
P45973,Q13263
P45973,Q15047
P45973,Q13111
Q13111,Q13112
Q13111,Q09028
Q13111,P68431
Q13111,Q9NVP2
Q13111,Q15047
Q13111,P45973
Q13111,Q9Y294
Q9UIS9,P45973
P68431,P45973
P68431,Q13111
P68431,Q13112
Q13111,Q13112
Q13111,Q13185
Q13111,P45973
Q13111,Q13263
P42345,P04637
P42345,Q8N122
Q8N6M7,P42345
P23528,P53667
P17612,P53667
Q92905,Q9UDY8
Q9BXL7,Q92905
O95999,Q9UDY8
O95999,Q92905
Q92905,Q13098
Q9BXL7,Q92905
Q9UDY8,Q13098
Q9BXL7,Q13098
Q9BXL7,Q13098
Q9BXL7,O95999
O14807,O43157
Q5MJ70,P0CG48
Q5MJ70,Q13309
Q5MJ70,Q13309
Q96SB4-2,Q14739
Q96SB4-2,Q15424
Q14151,Q14151
Q96SB4-3,Q14151
Q96SB4-3,Q15424
Q14151,Q14151
Q96SB4-2,Q15424
Q96SB4-3,Q15424
P00519,P05107
P00519,P05107
P05107,Q9Y4G6
P00519,Q9Y4G6
P15498,P05107
Q9Y4G6,P05107
P00519,P15498
P00519,P15498
P00519,P05107
P00519,P05107
P00519,Q9Y4G6
P05107,Q9Y4G6
P00519,Q9Y4G6
P00519,P15498
Q9Y4G6,P05107
P00519,P15498
P00519,P15498
P05107,Q9Y4G6
Q8N4C6,O15169
O15169,P23258
O15169,P23258
O15169,P23258
O15169,P23258
Q9UBK2,P37231-2
Q14596,Q9H492
Q14596,Q9H492
P0CG48,Q14596
Q9H492,Q13501
Q14596,P40818
P61978,P12931
P61978,P12931
P12931,P61978
P12931,P61978
P12931,P61978
P61978,P12931
P19878,P14598
P19878,P14598
P14598,P19878
P14598,P19878
P14598,P19878
P19878,Q15080
Q9UI08,Q13813
Q9UI08,P02549
P50552,P02549
Q13813,Q9UI08
P02549,Q8N8S7
Q13813,Q9UI08
Q13813,Q9UI08
P20749,P06239
P06241,P20749
P06239,P20749
P20749,P06239
Q07666,P06239
P22681,P06239
P42768,P06239
P10636-2,P12931
P10636-6,P12931
P10636-6,P06241
P10636-2,P06241
Q14155,P22681
P22681,Q14155
Q14155,P22681
Q96B97,Q13153
Q14155,Q13153
Q96B97,P22681
Q14155,P22681
Q14155,P22681
Q96B97,P22681
P22681,Q14155
Q14155,P22681
P22681,Q14155
P22681,Q14155
P02787,P01350
P01350,P02787
P01350,P02787
P02787,P01350
P02787,P01350
Q13153,Q14155
Q14155,Q13153
P62993,Q92918
P62993,Q92918
P16333,Q92918
P62993,Q92918
P16333,Q92918
Q92918,P62993
Q16584,Q92918
P00519,Q92918
P62993,Q92918
P62993,Q92918
P78380,P78380
P29474,Q8IVI9
Q8IVI9,Q05193
Q8IVI9,Q05193
P29474,Q8IVI9
Q8IVI9,Q05193
P46109,Q13905
P00519,Q13905
P00519,P46109
Q13905,P46109
P00519,Q13905
P00519,Q13905
P00519,P46109
O94875,Q8WX93
Q8WX93,O94875
P00519,Q06830
P00519,P38398
P00519,Q9Y3L3
P57075-2,Q05193
P16333,P07766
O43639,P07766
Q8TE68,P07766
Q8TE67,P07766
P07766,Q9H6S3
Q12929,P07766
P16333,P07766
Q8TE68,P07766
Q8TE68,P07766
P07766,P16333
Q8TE68,P07766
Q8IZP0-2,P22681
Q8IZP0-2,P22681
Q8IZP0-2,P22681
P27986,P22681
Q9BST9,O60504
O60504-2,Q9BST9
O60504,Q9BST9
O60504,Q9BST9
O60504-2,Q9BST9
O60504-2,Q9BST9
Q99933,Q9Y618
O15379,Q99933
O75376,Q99933
Q9UQR1,O15379
Q9UQR1,O15379
Q9UQR1,O15379
Q9UQR1,P56524
Q96GM8,P04637
P04637,Q96GM8
Q96GM8,P04637
Q8NHL6,P17693
Q9UNF0,P50570
Q9UNF0,P50570
Q9UNF0,P50570
P50570,Q9UNF0
Q8WV28,P62993
P62993,Q8WV28
Q8WV28,P62993
Q14155,Q13153
Q14155,P63000
Q14155,P63000
Q14155,P63000
Q14155,P63000
P63000,Q13153
Q14155,P63000
Q14155,P63000
P63000,Q14155
Q14247,P50570
Q9ULH1,Q14247
Q14247,Q9ULH1
Q9ULH1,Q14247
P50570,Q14247
P50570,Q14247
P12931,P22681
Q14247,Q9ULH1
Q14247,Q14247
P50570,Q14247
Q9ULH1,P49023
P42680,Q9ULH1
Q9ULH1,O43586
Q9UNF0,Q9ULH1
O15259,Q9ULH1
P08631,Q9ULH1
Q9ULH1,P12931
Q9ULH1,P06241
Q9ULH1,O75791
Q9ULH1,P16333
Q12959,Q9ULH1
Q9ULH1,Q99962
Q92783,Q9ULH1
Q9Y5X1,Q9ULH1
Q9ULH1,Q14247
P50570,Q14247
Q9ULH1,Q14247
P27635,P12931
P27635,P12931
P07947,P27635
P27635,P12931
P12931,P27635
P12931,P27635
P12931,P27635
Q92783,O95630
O95630,Q92783
O95630,Q92783
P12931,P22681
P22681,P62993
P06241,P22681
P12931,Q13191
P12931,P22681
P12931,P22681
P22681,P12931
P22681,P12931
P55317,Q9Y261
P55317,P20226
P21580,Q9Y3C5
Q86VP1,Q9Y3C5
Q13601,P21580
Q5JVS0,Q13242
P67809,Q5JVS0
Q5JVS0,O60506
Q5JVS0,Q07021
Q5JVS0,O60506-2
Q5JVS0,O60506-1
Q5JVS0,O60506-3
Q13242,Q5JVS0
Q5JVS0,O60506
Q5JVS0,P06748
Q01130,Q5JVS0
Q16637,Q5JVS0
Q5JVS0,P38432
Q13094,O75791
Q13191,Q9Y5K6
Q13191,Q9Y5K6
P06729,Q9Y5K6
P06729,Q9Y5K6
Q9Y5K6,Q13191
Q9Y5K6,P22681
Q9Y5K6,P22681
Q9Y5K6,Q13191
Q9Y5K6,Q13191
Q9Y5K6,Q9Y5K6
Q9Y5K6,Q9Y5K6
Q9Y5K6,P22681
P12931,Q9H204
Q06187,Q9H204
Q9H204,P07947
Q9H204,P06241
P42684,Q9H204
Q92882,Q9H204
Q9H204,P08631
P42680,Q9H204
Q9Y5X1,Q9H204
O15259,Q9H204
Q9H204,P16885
Q9H204,O00459
Q9H204,O43586
Q92783,Q9H204
O94885,Q9H204
Q12774,Q9H204
P27986,Q9H204
Q9H204,P78352
Q9H204,O76041
Q9H204,Q5TCQ9
Q5TCQ9,Q9H204
Q9H204,Q96PU5
Q9H204,Q9GZV5
Q9H204,P46937
Q5TCZ1,Q9H204
P12931,Q9H204
P07947,Q9H204
P27361,Q12913
P28482,Q12913
P27361,Q12913
P28482,Q12913
P28482,Q12913
P27361,Q12913
P28482,Q12913
Q12913,P28482
Q12913,P28482
Q12913,P28482
Q12913,P27361
P00519,Q15464
P00519,Q15464
P00519,Q15464
P00519,Q15464
P00519,Q15464
P08631,Q9P0K1-1
Q07666,P08631
P08631,Q07889
P22681,Q15811
Q15811,P22681
Q15811,P22681
Q15811,P22681
P22681,Q15811
P22681,Q15811
P22681,Q15811
P22681,Q15811
Q15811,P22681
P22681,P00533
P22681,Q15811
P22681,Q15811
P02751-7,P06241
P02751-7,P06241
P06239,P06239
P06239,P06239
P06239,P06239
P42858,Q99963
P42858,Q9BY11
P42858,O75400
O75400,P42858
Q99963,P42858
Q99963,P42858
Q99963,P42858
O75400,P42858
P42858,Q99963
O75400,P42858
P42858,O75400
O75400,P42858
O75400,P42858
P42858,O75400
P42858,O75400
P05067,P05067
P05067,P05067
P05067,P05067
P05067,P05067
P05067,P05067
P05067,P05067
P05067,P05067
P05067,P05067
P05067,P05067
P05067,P05067
O43426-1,Q12965
Q12965,O43426
Q12965,Q05193
Q12965,P50570
Q99962,P50570
Q12965,P50570
Q9Y6W5,O60504-2
Q9Y6W5,O60504-2
O60504-2,Q92558
P17612,O60504-2
O00401,O60504-2
P17612,Q9Y6W5
Q9Y6W5,O60504-2
P19174,P31749
P19174,P31749
P31749,P19174
P19174,P31749
P31749,P19174
P19174,P31749
P31749,P19174
P31749,P19174
P31749,P19174
Q13177,Q14155
Q9Y2X7,Q14155
Q13177,Q9Y2X7
Q13177,Q14155
Q8ND76,O94921
O94921,Q8ND76
Q8ND76,O94921
Q8ND76,O94921
O94921,Q8ND76
Q8ND76,O94921
O94921,Q8ND76
P05412,P45983
P05412,P53779
P45984,P05412
P43004,P10636
P10636,P43004
P10636,P43004
P10636,P43004
P52888,P62158
Q8NFA2,P13498
Q8NFA2,P13498
Q86WV1,O15117
Q86WV1,O15117
O15117,Q86WV1
O15117,Q86WV1
Q9P0V3,P42566
P02786,Q9P0V3
P02786,Q9P0V3
P05549,Q9P0V3
P50570,Q9P0V3
P50570,Q9P0V3
Q9P0V3,Q9P0V3
P50570,Q9P0V3
Q9P0V3,Q9P0V3
Q9P0V3,P02786
P02786,Q9P0V3
P02786,Q9P0V3
P02786,Q9P0V3
P00519,O43196
O43196,O15457
O15457,O43196
O43196,P00519
O43196,O15457
O15457,P00519
O15457,O43196
P00519,O43196
P00519,O43196
P00519,O43196
Q9Y6R4,Q96B97
Q9Y6R4,Q96B97
Q96B97,Q9Y6R4
Q9Y6R4,P0CG48
Q9Y6R4,Q96B97
O75293,Q9Y6R4
Q9Y6R4,Q96B97
P0CG48,Q9Y6R4
P62258,Q99469
P62258,Q99469
Q14160,P23508
P23508,Q14160
Q14155,Q14160
P23508,Q14160
P23508,Q14160
P06463,P11532
P06463,Q96L92
P06463,Q12959
P06463,P46939
P06463,O14936
P06463,Q14160
Q14155,Q14160
P23508,P15311
P23508,Q15599
P23508,Q14160
P23508,Q96L92
P23508,O14745
Q14160,P23508
P23508,Q14160
Q14160,P23508
P0CG48,Q96J02-2
P0CG48,P46934
Q96PU5-2,P0CG48
P0CG48,Q9HAU4
Q9H0M0,P0CG48
P0CG48,P05412
O00308,P0CG48
P0CG48,P17275
A0A0C4DGW0,P46934
P27986,Q9UKW4
P36888,P27986
P27986,P36888
P27986,Q9UKW4
P22681,P45983
P22681,P27986
P45983,P27986
P46109,P27986
P45983,P27986
P45983,P22681
P27986,P22681
P46109,P45983
P22681,P46109
P45983,P46108
P10275,O96028
P10275,P04637
P10275,O96028
O96028,P10275
O96028,P10275
O96028,P10275
P12931,P56945
P56945,Q07912
P46108,P56945
Q07912,P56945
P56945,P46108
P56945,P60953
P56945,Q07912
P56945,Q07912
P56945,Q07912
Q07912,P46108
Q92878,P49959
Q92878,O60934
P62993,Q07889
Q12929,Q07889
Q07889,P62993
P29353-1,P62993
P29353-1,P62993
P29353-1,P62993
P04899,P19878
P04899,P14598
P14598,P04899
P19878,P14598
P62873,P04899
P62873,P19878
P19878,P62873
P04899,P19878
P19878,P04899
P19878,Q15080
P19878,P14598
Q15080,P19878
P04899,P19878
P19878,P14598
Q9NP31,P06239
Q9NP31,P06239
Q9NP31,P06239
P06239,Q9NP31
Q9NP31,P06239
Q9NP31,P06239
Q9NP31,P06239
Q9BY11,P48023
Q9UNF0,P48023
P48023,Q9BY11
P48023,Q9UKS6
P48023,Q9UKS6
P48023,O43586
P48023,Q9UNF0
Q15642,P48023
Q96RU3,P48023
O43586,P48023
P48023,Q15642
Q96RU3,P48023
P98171,P48023
P48023,O75044
P48023,Q9UNF0
P48023,Q9BY11
P48023,O43586
Q9UKS6,P48023
Q15642,P48023
Q96RU3,P48023
P48023,Q9BY11
P48023,O43586
P48023,Q9UNF0
P48023,Q9UKS6
Q15642,P48023
Q96RU3,P48023
Q7L0Q8,O43639
Q9NQC3,O43639
O43639,Q16513
Q96L33,O43639
Q96L33,O43639
Q7L0Q8,O43639
Q96L33,O43639
Q96L33,O43639
Q9NQC3,O43639
Q07912,Q07912
P18031,P06213
P18031,P06213
P62745,P06213
P18031,P62745
P32745,O75970
P32745,Q9HD26
P32745,Q9UDY2
P32745,P08107
P32745,Q07157
P32745,Q8N3R9
P32745,Q5TCQ9
O75970,P32745
O75970,P32745
P32745,O75970
P32745,O75970
P10242,P21333
P10242,Q13813
P10242,Q00610
P10242,P09496
P10242,Q13813
P10242,Q00610
P10242,P21333
Q5TKA1,P10242
P10242,P21333
P10242,Q00610
P10242,Q00610
Q9UKF6,P33240
Q9UKF6,Q92797
Q9UKF6,Q9P2I0
Q9UKF6,P33240
Q9UKF6,Q9P2I0
Q9UKF6,Q9P2I0
Q9UKF6,P33240
Q9P2I0,P33240
Q9P2I0,Q9UKF6
Q9UKF6,P33240
Q9UKF6,Q9P2I0
Q9P2I0,Q92797
Q9P2I0,Q9UKF6
Q9P2I0,Q92797
P33240,Q9P2I0
O95760,P62807
O95760,P0C0S8
P0C0S8,O95760
P0C0S8,O95760
P01112,P04049
P56524,Q16665
Q16665,Q9UQL6
Q16665,Q09472
Q16665,Q9NWT6
Q09472,Q16665
P08047,P14859
P14859,P08047
P08047,P14859
P08047,P14859
P14859,P08047
Q13255,P52294
Q13255,O00505
P40763,P52294
Q13255,P52294
P10144,P08246
P0CG48,Q9UGP5
P10636-8,Q14203
P10636-8,Q14203
P31749,Q13043
P31749,Q13043
Q13043,P31749
P31749,Q13043
Q13043,P31749
Q13043,P31749
Q13043,P31749
P31749,Q13043
P31749,Q13043
P31749,Q13043
P31749,Q13043
Q13043,P31749
Q13043,P31749
P56945,P60709
P50281,P56945
P50281,P60709
P50281,P56945
P50281,P56945
Q14896,Q14896
Q14896,Q14896
Q14324,Q14324
P11177,P10515
P10515,P11177
P11177,P10515
P11177,P10515
P11177,P10515
P11177,P10515
P11177,P10515
Q13616,P25963
Q13616,P61081
P41235,Q99967
Q99967,P41235
P41235,Q99967
Q9BYF1,P62158
Q14790,Q02818
P55212,Q02818
Q14790,P80303
P80303,P55212
P80303,P55210
P42574,P80303
O43493,Q92542
Q92542,Q08379
Q92542,P11279
Q9NZ42,Q92542
Q92542,Q96BI3
Q92542,P49768
Q13257,Q12834
Q13257,Q13257
Q08499,Q02952
P13861,Q02952
P13861,Q92667
P13861,P24588
P04637,O15151
Q00987,O15151
P62805,P38398
P63000,P52757
P63000,P52757
P63000,P52757
P63000,P17252
P63000,P52757
P37840,P08670
P49418,P50570
P50570,Q99962
P62993,P50570
Q15811,P50570
Q96A26,P08238
Q96A26,P08238
P08238,Q96A26
Q09472,Q00403
P24941,Q09472
Q00403,Q09472
Q09472,P24941
P24941,Q09472
P24941,Q09472
P24941,P24864
Q92793,Q92831
P13693,P05023
P05023,Q9UNH7
Q13972,P53350
P53350,P04637
Q13972,P04637
P53350,P04637
P53350,P04637
P04637,P53350
P37840,P37840
Q16665,Q9BZW7
P02766,Q15109
Q15109,P02766
P24864,P38936
P30279,P38936
P24941,P38936
O14910,O14936
Q12929,O14936
O14910,O14936
Q12929,O14936
Q12929,O14936
P48551,Q9UMW8
P48551,Q9UMW8
Q9UMW8,P48551
P23458,P48551
P48551,Q9UMW8
P48551,P23458
P48551,P23458
O43745,P19634
P35226,Q99496
O43543,O75771
Q96C19,O75771
Q14526,Q9NQB0
Q9NQB0,Q14526
Q9NQB0,Q14526
Q9NQB0,Q14526
Q9NQB0,Q14526
Q9NQB0,Q14526
P35222,Q14526
Q9NQB0,P35222
Q14526,P35222
O75376,Q15326
Q96J02,O15350-1
O15350-1,Q96J02
Q96J02,O15350-1
O15350-1,Q96J02
O15350-1,P46934
O15350-8,Q96J02
O15350-1,P0CG48
P46934,O15350-8
P0CG48,O15350-8
O15350-1,Q96J02
O15350-8,Q96J02
O15350,Q96J02
P46937,O15350-1
P46937,O15350-1
P46937,O15350-1
P00519,O15350-1
P46937,O15350-2
P46937,O15350-1
P46937,Q9H3D4
O15350-1,P46937
P46937,O15350-1
O15350-1,P46937
P01112,Q07889
P30086,P04049
Q13153,P04049
P04049,P30086
P30086,P04049
P04049,P30086
P30086,P04049
P30086,P04049
P30086,P04049
Q9Y6W5,Q9P2A4
Q96F07,Q9P2A4
P00519,Q8IZP0
P00519,Q9NYB9
P00519,Q9NYB9
P00519,Q8IZP0
Q8IZP0,Q9Y6W5
Q96BD8,P68366
Q96BD8,Q02224
O14777,Q96BD8
Q96BD8,Q8WVK7
Q8WVK7,Q96BD8
Q96BD8,Q8WVK7
Q96BD8,Q8WVK7
Q8WVK7,Q96BD8
Q96BD8,Q8WVK7
Q96BD8,Q8WVK7
Q00987,P46777
Q00987,P62829
P62913,Q00987
P46777,Q00987
Q00987,P62829
P62913,Q00987
Q00987,P62913
P48729,O15151
O15151,P0CG48
Q02750,O15519-1
P45985,O15519-1
O15519-1,O14733
Q02750,O15519-1
O15519-1,Q02750
O14733,O15519-1
O14733,Q13233
Q02750,Q13233
Q99683,O14733
O14733,O43318
Q15118,P23443
Q15118,Q16513
Q15118,Q16513
Q15118,Q16513
Q15118,Q16513
Q15118,Q16513
Q15118,Q16513
Q9C0D3,Q15369
Q7Z7L7,Q15369
Q7Z7L7,Q15370
Q9C0D3,Q13617
Q7Z7L7,Q13617
P29597,P17252
P05198,P17252
P17252,P23458
Q9Y253,P0CG48
O43157,Q9H3S1
Q9H3S1,Q9ULL4
Q9H3S1,O15031
Q9Y4D7,Q9H3S1
O15041,Q9Y4D7
Q9H3S1,Q9Y4D7
O15041,Q9Y4D7
P42685,P63000
P49841,P35222
P35222,P15884
P35222,O15169
A1Z199,P35222
P00519,P12931
P00519,P35222
O15169,P35222
P49841,O15169
P25054,P35222
P35222,P15884
A1Z199,P35222
P35222,O15169
P00519,P35222
O75496,Q9H211
Q9H211,O75496
O00254,Q8NI35
P17252,Q8NI35
O00254,Q8NI35
P46734,Q16539
Q16539,P52564
P46734,Q16539-3
P28482,Q15121
P52564,Q16539-3
P28482,Q16539-3
Q16539-3,P28482
Q16539-3,P29323
P29323,P49790
P49790,P29323
Q16539-3,P49790
Q16539-3,P49790
Q02750,P28482
O75791,Q13094
Q13094,O75791
O75791,Q13094
Q13094,O75791
O75791,Q13094
O75791,Q13094
O75791,Q13094
Q92783,Q13094
P62993,Q13094
Q13094,P62993
Q92783,Q13094
Q13094,Q92783
O75886,Q13094
O75886,Q13094
Q13094,O75886
P02686-1,P28482
P04637,Q00987
Q93009,P04637
P04637,O14980
P04637,P0CG48
P0CG48,Q00987
P0CG48,P04637
O75604,Q00987
Q00987,O75604
Q00987,O75604
Q00987,O75604
Q86VP6,Q13616
P63208,Q13616
Q13616,O14757
P20226,Q15572
Q15572,Q16514
Q15572,Q16514
P20226,Q16514
Q9NTJ3,O95347
O95347,Q15003
Q9NTJ3,Q15003
Q6IBW4,Q9NTJ3
O95347,Q6IBW4
Q6IBW4,P42695
Q15021,Q9BPX3
Q9BPX3,Q15003
Q86XI2,Q6IBW4
Q15003,Q15021
Q15021,Q15003
Q15003,Q15021
Q9BPX3,Q15003
Q15003,Q9BPX3
Q15003,Q15021
Q9BPX3,Q15003
Q9BPX3,Q15003
Q15003,Q9BPX3
Q15003,Q9NTJ3
Q15003,Q15021
Q15003,O95347
Q6IBW4,Q86XI2
Q6IBW4,Q9NTJ3
Q6IBW4,P42695
Q6IBW4,O95347
Q15021,Q15003
Q14790,P19338
P27361,Q14790
Q14790,P28482
P04637,Q9NS56
Q14790,Q9NS56
Q7L591,Q92835
Q7L591,Q7L591
P07550,P12931
P12931,P07550
P12931,P07550
P12931,P12931
P10275,Q14790
Q14790,P10275
Q14790,P10275
Q14790,Q14790
P13010,P12956
P12956,P13010
Q86Y82,O43752
Q86Y82,O75379
Q86Y82,Q96AJ9
Q86Y82,O43752
Q86Y82,O75379
Q86Y82,Q96AJ9
Q86Y82,O43752
Q86Y82,O75379
Q86Y82,Q96AJ9
Q86Y82,O43752
Q86Y82,O75379
Q86Y82,Q96AJ9
Q86TM6,P04637
Q86TM6,P04637
P04637,P0CG48
P04637,Q86TM6
Q86TM6,P04637
Q86TM6,P04637
Q00987,Q8N9B5
Q8N9B5,Q00987
O00716,P10244
P10244,Q16254
P10244,Q5TKA1
Q5TKA1,Q16254
P10244,Q5TKA1
P10244,Q5TKA1
Q5TKA1,P10244
P10244,Q92769
Q9HB75,Q9HB75
Q9HB75,P78560
Q9HB75,Q13546
Q9HB75,P78560
Q00987,P04637
O15151,Q00987
Q00987,Q00987
Q00987,Q00987
Q00987,O15151
Q00987,O15151
P04637,P0CG48
P30101,P07237
P30101,Q96HE7
Q96HE7,P30101
P13667,P30101
O15533,P30101
P30101,Q02809
P08582,P30101
Q9Y4K0,P30101
P78536,P30101
P30101,P23229
P30101,O14672
P30101,P10909
P30101,P01130
Q9UIW2,P30101
P30101,Q12805
P07942,P30101
P12111,P30101
P11047,P30101
Q8N8Z6,P30101
P17301,P30101
P30101,P26006
P30101,P18084
P30101,P05556
Q13753,P30101
Q13751,P30101
P30101,O00468
P0CG48,P05362
Q86YJ5,Q86YJ5
Q86YJ5,P07339
P01023,P60709
P01023,P05141
P01023,P12236
P01023,P21397
P01023,P05090
P01023,Q9NVJ2
P01023,Q13510
P01023,P25705
P01023,P06576
P01023,P16278
P01023,P08236
P01023,P11021
P01023,Q9Y6Q1
P01023,P20160
P01023,P08311
P01023,P10809
P01023,P05108
P01023,P11511
P01023,P04406
P01023,P04062
P01023,P12532
P01023,P36957
P01023,P39656
P01023,P05164
P01023,P05187
P01023,P24158
P01023,Q14108
P01023,P08842
P01023,O14773
P01023,P61421
P01023,P38606
P01023,P21281
P01023,P21796
P04637,P11021
P38646,P04637
P04637,P04792
P04637,P34931
O15392,O14980
Q96GD4,O15392
O15392,O15392
Q53HL2,O15392
O15392,Q9NQS7
Q9NQS7,O15392
O15392,Q96GD4
O15392,Q53HL2
O14980,O15392
Q96GD4,O15392
P25445,Q14790
Q13158,Q14790
O15519-1,Q14790
Q92851,Q14790
Q13158,P25445
Q14790,Q13158
Q14790,P25445
P33151,Q8TEW0
P35221-1,P33151
Q05513,Q9NPB6
P33151,P35222
P35221,Q8TEW0
P33151,Q8TEW0
P35222,Q8TEW0
P41743,Q9NPB6
P33151,Q9NPB6
P33151,Q9NPB6
P33151,Q8TEW0
Q9Y624,Q8TEW0
Q8TEW0,P57087
Q8TEW0,Q9BX67
P33151,Q8TEW0
P35222,P19022
P33151,P35222
Q9NPB6,Q8NI35
P33151,Q9NPB6
P33151,Q8TEW0
Q9Y624,Q8TEW0
Q05513,Q9Y624
Q9NPB6,Q05513
P33151,Q9NPB6
P33151,Q9BYG4
Q05513,Q9BYG4
Q9NPB6,Q8TEW0
P06241,P25445
Q04206,P0CG48
Q8N668,P0CG48
Q8N668,Q13617
O15524,Q8N668
P0CG48,Q04206
Q15369,Q8N668
Q8N668,Q13617
Q13617,P62877
Q13617,Q8N668
O15524,Q15369
Q13617,Q15369
O15524,Q8N668
Q04206,O15524
Q04206,O15524
Q8N668,O15524
Q04206,P0CG48
Q15797,Q13485
Q15797,P10275
P68366,Q15797
P10275,Q15797
P10275,Q15797
Q15797,P10275
P10275,Q15797
P10275,Q15797
P49757-1,Q05513
P49757-1,Q05513
P49757-1,Q05513
P49757-1,Q05513
P49757-1,O95782
P63000,Q01105
P63000,Q01105
Q01105,P63000
Q01105,P52565
P63000,P52565
P63000,Q13153
P63000,Q01105
P63000,Q01105
Q01105,Q15172
P63000,Q01105
P63000,Q01105
Q9UKL3,P23497
Q9UKL3,P23497
